TIME,X error,Y error,X,Y,thetaX,thetaY,slidingY,slidingY,error_x_dot,error_y_dot,saturation_x,saturation_y
1.5351910591125488,-18,3,329,234,-0.4128792183646741,0.07400240137792471,-0.005669954682218384,0.003,0.015580045317781618,0.0,0,0
1.5679585933685303,-18,3,329,234,-0.8911023782806469,0.07400240137792471,-0.0377446970908509,0.003,-0.015244697090850898,0.0,0,0
1.5993809700012207,-18,3,329,234,-0.6804109682248077,0.07400240137792471,-0.0225,0.003,0.0,0.0,0,0
1.6313142776489258,-18,3,329,234,-0.6804109682248077,0.07400240137792471,-0.0225,0.003,0.0,0.0,0,0
1.6631629467010498,-17,3,328,234,-0.6804109682248077,0.07400240137792471,-0.0225,0.003,0.0,0.0,0,0
1.6953446865081787,-18,3,329,234,-0.4181172081284272,0.07400240137792471,-0.006013277583225604,0.003,0.015236722416774397,0.0,0,0
1.7272331714630127,-17,3,328,234,-0.9014386220078281,0.07400240137792471,-0.03851796448348287,0.003,-0.016017964483482867,0.0,0,0
1.759836196899414,-17,3,328,234,-0.41135835628723066,0.07400240137792471,-0.005570358878504714,0.003,0.015679641121495287,0.0,0,0
1.7911267280578613,-18,3,329,234,-0.6434046856513943,0.07400240137792471,-0.02125,0.003,0.0,0.0,0,0
1.8394029140472412,-18,3,329,234,-0.8945142952659142,0.07400240137792471,-0.03799967110854892,0.003,-0.015499671108548921,0.0,0,0
1.8713302612304688,-17,3,328,234,-0.6804109682248077,0.07400240137792471,-0.0225,0.003,0.0,0.0,0,0
1.903024673461914,-18,3,329,234,-0.4116498438960339,0.07400240137792471,-0.005589444266053376,0.003,0.015660555733946625,0.0,0,0
1.9352757930755615,-18,3,329,234,-0.891806504469519,0.07400240137792471,-0.037797294537284865,0.003,-0.015297294537284869,0.0,0,0
1.9679157733917236,-18,3,329,234,-0.6804109682248077,0.07400240137792471,-0.0225,0.003,0.0,0.0,0,0
1.9997286796569824,-18,3,329,234,-0.6804109682248077,0.07400240137792471,-0.0225,0.003,0.0,0.0,0,0
2.0313735008239746,-17,3,328,234,-0.6804109682248077,0.07400240137792471,-0.0225,0.003,0.0,0.0,0,0
2.0631937980651855,-18,3,329,234,-0.4095139113020891,0.07400240137792471,-0.0054496263034175575,0.003,0.015800373696582444,0.0,0,0
2.0956761837005615,-18,3,329,234,-0.8909793044733727,0.07400240137792471,-0.03773550479843656,0.003,-0.015235504798436564,0.0,0,0
2.1276943683624268,-18,3,329,234,-0.6804109682248077,0.07400240137792471,-0.0225,0.003,0.0,0.0,0,0
2.159510850906372,-18,3,329,234,-0.6804109682248077,0.07400240137792471,-0.0225,0.003,0.0,0.0,0,0
2.1919686794281006,-18,3,329,234,-0.6804109682248077,0.07400240137792471,-0.0225,0.003,0.0,0.0,0,0
2.239715576171875,-18,3,329,234,-0.6804109682248077,0.07400240137792471,-0.0225,0.003,0.0,0.0,0,0
2.2719130516052246,-17,3,328,234,-0.6804109682248077,0.07400240137792471,-0.0225,0.003,0.0,0.0,0,0
2.3033816814422607,-17,3,328,234,-0.4136558997973363,0.07400240137792471,-0.005720832160893367,0.003,0.015529167839106635,0.0,0,0
2.3354532718658447,-17,3,328,234,-0.6434046856513943,0.07400240137792471,-0.02125,0.003,0.0,0.0,0,0
2.3674001693725586,-17,3,328,234,-0.6434046856513943,0.07400240137792471,-0.02125,0.003,0.0,0.0,0,0
2.3993844985961914,-17,3,328,234,-0.6434046856513943,0.07400240137792471,-0.02125,0.003,0.0,0.0,0,0
2.4314019680023193,-17,3,328,234,-0.6434046856513943,0.07400240137792471,-0.02125,0.003,0.0,0.0,0,0
2.463385820388794,-18,3,329,234,-0.6434046856513943,0.07400240137792471,-0.02125,0.003,0.0,0.0,0,0
2.4955739974975586,-18,3,329,234,-0.896295492135775,0.07400240137792471,-0.03813288855758475,0.003,-0.015632888557584754,0.0,0,0
2.5273959636688232,-18,3,329,234,-0.6804109682248077,0.07400240137792471,-0.0225,0.003,0.0,0.0,0,0
2.5599286556243896,-18,3,329,234,-0.6804109682248077,0.07400240137792471,-0.0225,0.003,0.0,0.0,0,0
2.5921404361724854,-18,3,329,234,-0.6804109682248077,0.07400240137792471,-0.0225,0.003,0.0,0.0,0,0
2.6393492221832275,-19,3,330,234,-0.6804109682248077,0.07400240137792471,-0.0225,0.003,0.0,0.0,0,0
2.671229600906372,-18,3,329,234,-0.8643471861005138,0.07400240137792471,-0.03434124883843078,0.003,-0.01059124883843078,0.0,0,0
2.703021287918091,-17,3,328,234,-0.44947814166493455,0.07400240137792471,-0.006816372012324615,0.003,0.015683627987675385,0.0,0,0
2.7361292839050293,-18,3,329,234,-0.4179297090383098,0.07400240137792471,-0.006000979807601458,0.003,0.015249020192398544,0.0,0,0
2.7677524089813232,-18,3,329,234,-0.8954699726007397,0.07400240137792471,-0.03807113793973949,0.003,-0.015571137939739495,0.0,0,0
2.799745798110962,-17,3,328,234,-0.6804109682248077,0.07400240137792471,-0.0225,0.003,0.0,0.0,0,0
2.8311426639556885,-18,3,329,234,-0.4121435187330813,0.07400240137792471,-0.00562177136895451,0.003,0.01562822863104549,0.0,0,0
2.8631064891815186,-18,4,329,233,-0.8936475843475953,0.07400240137792471,-0.03793487572771227,0.003,-0.015434875727712275,0.0,0,0
2.895254373550415,-18,3,329,234,-0.6804109682248077,0.28496344289784387,-0.0225,0.01964245009994928,0.0,0.01564245009994928,0,0
2.9275238513946533,-18,3,329,234,-0.6804109682248077,-0.12212990257241534,-0.0225,-0.013051311489211882,0.0,-0.01605131148921188,0,0
2.9597079753875732,-18,3,329,234,-0.6804109682248077,0.07400240137792471,-0.0225,0.003,0.0,0.0,0,0
2.9919540882110596,-17,2,328,235,-0.6804109682248077,0.07400240137792471,-0.0225,0.003,0.0,0.0,0,0
3.039492130279541,-17,3,328,234,-0.4140134141734346,-0.13975971024825437,-0.005744255083179339,-0.013505744916820703,0.015505744916820663,-0.015505744916820703,0,0
